token,share,exchange,price,average_buy,a_next_buy_price,a_quant_to_buy,a_quant_to_buy_perc,b_stop_loss_price,action,action_quantity,timestamp,order_id,order_status
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.306908,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.306908,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.317690,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.317690,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.326699,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.326699,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.337743,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.337743,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.346699,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.346699,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.356702,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.356702,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.366324,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.366324,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.376331,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.376331,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.386332,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.386332,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.398084,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.398084,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.408067,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.408067,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.419083,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.419083,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.429552,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.429552,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.439574,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.439574,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.451549,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.451549,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.463558,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.463558,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.473557,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.473557,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.485557,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.485557,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.496556,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.496556,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.509558,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.509558,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.518557,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.518557,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.529556,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.529556,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.539556,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.539556,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.550556,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.550556,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.560558,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.560558,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.571558,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.571558,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.581558,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.581558,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.593558,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.593558,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.605558,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.605558,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.618557,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.618557,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.628557,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.628557,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.641557,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.641557,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.652558,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.652558,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.663557,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.663557,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.674557,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.674557,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.686556,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.686556,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.695557,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.695557,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.706557,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.706557,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.717557,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.717557,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.728557,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.728557,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.738558,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.738558,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.749556,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.749556,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.760556,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.760556,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.771557,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.771557,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.781557,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.781557,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.791557,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.791557,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.801558,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.801558,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.813557,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.813557,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.822558,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.822558,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.833560,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.833560,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.843556,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.843556,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.853557,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.853557,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.863558,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.863558,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.874556,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.874556,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.883589,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.883589,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.894590,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.894590,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.903592,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.903592,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.913588,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.913588,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.922595,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.922595,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.933583,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.933583,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.943558,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.943558,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.953560,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.953560,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.963593,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.963593,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.973585,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.973585,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.983558,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:00.983558,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.993570,,
136856836,RTNINDIA,BSE,58.71,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:56:00.993570,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:01.003572,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:56:01.003572,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.008914,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.008914,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.022913,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.022913,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.033912,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.033912,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.043912,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.043912,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.054991,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.054991,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.065999,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.065999,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.079001,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.079001,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.090002,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.090002,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.102,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.102,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.114001,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.114001,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.126002,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.126002,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.137004,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.137004,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.149004,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.149004,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.160,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.160,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.172001,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.172001,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.182039,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.182039,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.193,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.193,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.203001,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.203001,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.213034,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.213034,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.224027,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.224027,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.236032,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.236032,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.247,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.247,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.259474,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.259474,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.269475,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.269475,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.281474,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.281474,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.291475,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.291475,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.302473,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.302473,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.315184,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.315184,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.326184,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.326184,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.337491,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.337491,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.349500,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.349500,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.359501,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.359501,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.371526,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.371526,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.382498,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.382498,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.394536,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.394536,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.406500,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.406500,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.417526,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.417526,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.427502,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.427502,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.438502,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.438502,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.448499,,
139143172,VENUSPIPES,BSE,1510.0,1,10.0,1377.475,1208.76,1584.0962499999998,N,0,2023-08-28 14:57:00.448499,,
136856836,RTNINDIA,BSE,58.76,1,10.0,52.78,47.664,60.697,N,0,2023-08-28 14:57:00.462011,,
